feed_id,source_stop_id,name,lat,lon,mode,location_type,source_parent_id,city,district,region,country,wheelchair,platform_code,zone_id,timezone,departures_per_day
czptt,-SR70S-CZ-57019-2,Litoměřice hor.n.,50.541013,14.131518,train,0,-SR70ST-CZ-57019,,,,CZ,,2,,Europe/Prague,455
czptt,-SR70S-CZ-57019-3,Litoměřice hor.n.,50.541013,14.131518,train,0,-SR70ST-CZ-57019,,,,CZ,,3,,Europe/Prague,155
czptt,-SR70S-CZ-57020-1,Trutnov hl. n.,50.565251,15.910948,train,0,-SR70ST-CZ-57020,,,,CZ,,1,,Europe/Prague,865
czptt,-SR70S-CZ-57020-1a,Trutnov hl. n.,50.565251,15.910948,train,0,-SR70ST-CZ-57020,,,,CZ,,1a,,Europe/Prague,77
czptt,-SR70S-CZ-57020-2,Trutnov hl. n.,50.565251,15.910948,train,0,-SR70ST-CZ-57020,,,,CZ,,2,,Europe/Prague,379
czptt,-SR70S-CZ-57020-3,Trutnov hl. n.,50.565251,15.910948,train,0,-SR70ST-CZ-57020,,,,CZ,,3,,Europe/Prague,457
czptt,-SR70S-CZ-57020-4,Trutnov hl. n.,50.565251,15.910948,train,0,-SR70ST-CZ-57020,,,,CZ,,4,,Europe/Prague,430
czptt,-SR70S-CZ-57026-1,Praha-Bubeneč,50.107343,14.404806,train,0,-SR70ST-CZ-57026,,,,CZ,,1,,Europe/Prague,0
czptt,-SR70S-CZ-57026-2,Praha-Bubeneč,50.107343,14.404806,train,0,-SR70ST-CZ-57026,,,,CZ,,2,,Europe/Prague,4
czptt,-SR70S-CZ-57027,Praha-Podbaba,50.112246,14.395739,train,0,,,,,CZ,,,,Europe/Prague,2311
czptt,-SR70S-CZ-57029,Ploskovice,50.549849,14.205892,train,0,,,,,CZ,,,,Europe/Prague,461
czptt,-SR70S-CZ-57030-101,Trutnov-Poříčí,50.579122,15.958692,train,0,-SR70ST-CZ-57030,,,,CZ,,101,,Europe/Prague,58
czptt,-SR70S-CZ-57036-1,Praha-Bubny,50.100612,14.439948,train,0,-SR70ST-CZ-57036,,,,CZ,,1,,Europe/Prague,279
czptt,-SR70S-CZ-57036-11,Praha-Bubny,50.100612,14.439948,train,0,-SR70ST-CZ-57036,,,,CZ,,11,,Europe/Prague,2
czptt,-SR70S-CZ-57036-13,Praha-Bubny,50.100612,14.439948,train,0,-SR70ST-CZ-57036,,,,CZ,,13,,Europe/Prague,68
czptt,-SR70S-CZ-57036-2,Praha-Bubny,50.100612,14.439948,train,0,-SR70ST-CZ-57036,,,,CZ,,2,,Europe/Prague,278
czptt,-SR70S-CZ-57036-3,Praha-Bubny,50.100612,14.439948,train,0,-SR70ST-CZ-57036,,,,CZ,,3,,Europe/Prague,331
czptt,-SR70S-CZ-57036-5,Praha-Bubny,50.100612,14.439948,train,0,-SR70ST-CZ-57036,,,,CZ,,5,,Europe/Prague,372
czptt,-SR70S-CZ-57037-3a,Praha-Výstaviště,50.103366,14.429804,train,0,-SR70ST-CZ-57037,,,,CZ,,3a,,Europe/Prague,28
czptt,-SR70S-CZ-57037-3c,Praha-Výstaviště,50.103366,14.429804,train,0,-SR70ST-CZ-57037,,,,CZ,,3c,,Europe/Prague,203
czptt,-SR70S-CZ-57037-5a,Praha-Výstaviště,50.103366,14.429804,train,0,-SR70ST-CZ-57037,,,,CZ,,5a,,Europe/Prague,32
czptt,-SR70S-CZ-57037-5c,Praha-Výstaviště,50.103366,14.429804,train,0,-SR70ST-CZ-57037,,,,CZ,,5c,,Europe/Prague,246
czptt,-SR70S-CZ-57039-1,Liběšice,50.572075,14.284996,train,0,-SR70ST-CZ-57039,,,,CZ,,1,,Europe/Prague,484
